#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P4_82_NODE_567_length_2154_cov_0.773557	1	2154	168	2154	100	7.14438	35	43.6
P4_82_NODE_568_length_2150_cov_0.733070	1	2150	83	2140	99.5349	5.19535	36	58.6
P4_82_NODE_569_length_2147_cov_1.382673	1	2147	187	2147	100	10.9748	35.1	58.6
P4_82_NODE_570_length_2131_cov_1.146208	1	2131	133	2131	100	8.39371	35.9	59.1
P4_82_NODE_571_length_2131_cov_0.793912	1	2131	96	2131	100	6.01361	36.2	59.3
P4_82_NODE_572_length_2130_cov_0.557164	1	2130	67	2130	100	4.10423	36.1	59.8
P4_82_NODE_573_length_2116_cov_0.559578	1	2116	129	2116	100	6.79773	34.4	55.7
P4_82_NODE_574_length_2115_cov_1.123239	1	2115	144	2115	100	8.38251	36.1	54.8
P4_82_NODE_575_length_2113_cov_0.779960	1	2113	74	2113	100	5.09371	36.2	60
P4_82_NODE_576_length_2112_cov_0.794962	1	2112	112	2112	100	6.50852	35.4	56.2
P4_82_NODE_577_length_2108_cov_1.992428	1	2108	207	2105	99.8577	13.8164	36	59.3
P4_82_NODE_578_length_2106_cov_0.978777	1	2106	122	2106	100	7.74406	35.6	59
P4_82_NODE_579_length_2102_cov_0.770633	1	2102	99	2102	100	6.11656	35.2	57
P4_82_NODE_580_length_2099_cov_0.850913	1	2099	89	2099	100	5.9071	35.3	59.6
P4_82_NODE_581_length_2097_cov_10.086781	1	2097	1248	2097	100	78.2518	36	59.9
P4_82_NODE_582_length_2095_cov_0.810467	1	2095	119	2095	100	7.49547	35.7	51.7
P4_82_NODE_583_length_2091_cov_0.760183	1	2091	107	2091	100	6.20038	35.7	54.6
P4_82_NODE_584_length_2090_cov_0.770250	1	2090	121	2090	100	6.74545	35.8	55.7
P4_82_NODE_585_length_2084_cov_0.691364	1	2084	134	2073	99.4722	6.23321	34.4	42.9
P4_82_NODE_586_length_2076_cov_0.736788	1	2076	91	2076	100	5.53998	35.7	57.2
P4_82_NODE_587_length_2075_cov_0.723819	1	2075	87	2075	100	5.31373	35.8	56.3
P4_82_NODE_588_length_2073_cov_1.136177	1	2073	135	2073	100	8.66474	35.5	57.5
P4_82_NODE_589_length_2070_cov_0.738549	1	2070	90	2070	100	5.44783	36	53.5
P4_82_NODE_590_length_2070_cov_0.547607	1	2070	86	2070	100	5.26135	35.6	55.7
P4_82_NODE_591_length_2067_cov_0.773196	1	2067	82	2067	100	5.49057	35.7	58.5
P4_82_NODE_592_length_2064_cov_1.032525	1	2064	132	2064	100	8.14729	35.4	58.4
P4_82_NODE_593_length_2063_cov_29.115525	1	2063	3496	2063	100	229.506	35.9	59.6
P4_82_NODE_594_length_2062_cov_1.558140	1	2062	164	2041	98.9816	10.968	35.6	58.3
P4_82_NODE_595_length_2057_cov_0.808808	1	2057	80	2057	100	5.54157	35.7	60
P4_82_NODE_596_length_2051_cov_0.900208	1	2051	96	2051	100	6.74208	35.9	59.6
P4_82_NODE_597_length_2049_cov_1.488554	1	2049	190	2049	100	12.3011	35.5	56.3
P4_82_NODE_598_length_2049_cov_0.883455	1	2049	102	2049	100	6.58077	36	57.1
P4_82_NODE_599_length_2048_cov_0.978136	1	2048	110	2036	99.4141	7.01855	36.2	56
P4_82_NODE_600_length_2048_cov_0.791255	1	2048	104	2048	100	6.0542	35.3	53.3
P4_82_NODE_601_length_2041_cov_0.610763	1	2041	62	2041	100	4.21166	36	59.9
P4_82_NODE_602_length_2015_cov_0.701801	1	2015	126	2015	100	6.60447	34.7	51.6
P4_82_NODE_603_length_2012_cov_0.917772	1	2012	100	2012	100	6.73459	35.3	58.4
P4_82_NODE_604_length_2011_cov_0.800425	1	2011	96	2011	100	6.33814	35.4	58.7
P4_82_NODE_605_length_2011_cov_0.744161	1	2011	93	2011	100	6.23471	34.9	58.5
P4_82_NODE_606_length_2002_cov_0.836800	1	2002	107	1997	99.7502	6.4021	36	52.9
P4_82_NODE_607_length_2001_cov_0.862327	1	2001	81	2001	100	5.90255	35.9	60
P4_82_NODE_608_length_2001_cov_0.763074	1	2001	79	2001	100	5.55622	35.7	59.7
P4_82_NODE_609_length_1999_cov_0.580128	1	1999	134	1999	100	6.72386	34.8	41.2
P4_82_NODE_610_length_1998_cov_0.809193	1	1998	105	1998	100	6.61962	35.7	57.9
P4_82_NODE_611_length_1994_cov_0.989823	1	1994	91	1984	99.4985	6.4679	35.7	59.1
P4_82_NODE_612_length_1994_cov_0.708623	1	1994	79	1994	100	5.1013	35.8	51.4
P4_82_NODE_613_length_1990_cov_2.077295	1	1990	238	1990	100	16.2839	35.6	57.2
P4_82_NODE_614_length_1989_cov_1.157895	1	1989	182	1989	100	10.0493	35.5	51.5
P4_82_NODE_615_length_1988_cov_0.707684	1	1988	91	1988	100	5.41097	35.8	53.2
P4_82_NODE_616_length_1986_cov_0.479828	1	1986	63	1986	100	4.10373	35.8	58.3
P4_82_NODE_617_length_1985_cov_0.597417	1	1985	106	1985	100	5.68967	35.5	52
P4_82_NODE_618_length_1975_cov_0.674784	1	1975	122	1975	100	7.56911	35.9	59.2
P4_82_NODE_619_length_1971_cov_0.918655	1	1971	109	1971	100	7.37849	36.1	58.4
P4_82_NODE_620_length_1970_cov_0.718937	1	1970	89	1970	100	5.6401	36.3	54.8
P4_82_NODE_621_length_1966_cov_0.923328	1	1966	82	1966	100	6.00305	36.4	59.9
P4_82_NODE_622_length_1961_cov_0.932933	1	1961	97	1961	100	6.99847	35.6	59.2
P4_82_NODE_623_length_1961_cov_0.924755	1	1961	100	1961	100	6.64916	35.3	55.6
P4_82_NODE_624_length_1959_cov_1.092249	1	1959	98	1959	100	7.21082	36.5	59.3
P4_82_NODE_625_length_1957_cov_0.434426	1	1957	66	1957	100	3.89934	35.4	54.8
P4_82_NODE_626_length_1956_cov_0.569710	1	1956	76	1956	100	4.83384	35.6	56.3
P4_82_NODE_627_length_1954_cov_1.087028	1	1954	144	1954	100	9.3741	36	57.7
P4_82_NODE_628_length_1954_cov_0.727969	1	1954	95	1954	100	6.05834	35.4	58.5
P4_82_NODE_629_length_1948_cov_0.459088	1	1948	71	1947	99.9487	3.83214	35.9	50.4
P4_82_NODE_630_length_1947_cov_0.507143	1	1947	109	1947	100	5.18387	35	47.5
P4_82_NODE_631_length_1937_cov_117.862431	1	1937	4008	1937	100	246.335	36.2	15.5
P4_82_NODE_632_length_1929_cov_0.541620	1	1929	74	1920	99.5334	4.58735	35.7	55.2
P4_82_NODE_633_length_1926_cov_0.763202	1	1926	1706	1926	100	40.5145	32.4	18.4
P4_82_NODE_634_length_1926_cov_0.687048	1	1926	91	1926	100	5.91745	35.9	57.6
P4_82_NODE_635_length_1924_cov_0.942682	1	1924	123	1924	100	7.52807	36	54.8
P4_82_NODE_636_length_1923_cov_0.750557	1	1923	68	1923	100	4.74623	35.6	56.1
P4_82_NODE_637_length_1916_cov_0.851314	1	1916	129	1916	100	6.85699	35.6	47.7
P4_82_NODE_638_length_1915_cov_0.517897	1	1915	62	1915	100	4.09504	36.3	59.5
P4_82_NODE_639_length_1913_cov_0.784994	1	1913	98	1913	100	6.00314	35.9	55.1
P4_82_NODE_640_length_1910_cov_1.025238	1	1910	112	1886	98.7435	7.98325	36.1	59.5
P4_82_NODE_641_length_1907_cov_0.880899	1	1907	154	1907	100	8.19245	34.8	49.7
P4_82_NODE_642_length_1906_cov_0.754356	1	1906	74	1906	100	5.29801	36.2	58.3
P4_82_NODE_643_length_1906_cov_0.578415	1	1906	57	1906	100	3.97114	35.9	57.2
P4_82_NODE_644_length_1895_cov_1.016968	1	1895	209	1895	100	10.3071	33.2	29.4
P4_82_NODE_645_length_1894_cov_1.917374	1	1894	412	1894	100	22.5496	35.3	35.8
P4_82_NODE_646_length_1890_cov_0.638117	1	1890	64	1890	100	4.69206	35.2	58.1
P4_82_NODE_647_length_1888_cov_0.770585	1	1888	77	1888	100	5.59163	36	59
P4_82_NODE_648_length_1887_cov_0.836364	1	1887	127	1874	99.3111	7.88606	35	54
P4_82_NODE_649_length_1877_cov_1.116000	1	1877	169	1877	100	11.1438	35.7	51.6
P4_82_NODE_650_length_1877_cov_0.729143	1	1877	64	1877	100	4.85456	36.2	59.8
P4_82_NODE_651_length_1869_cov_0.593571	1	1869	80	1869	100	5.01605	36	55.5
P4_82_NODE_652_length_1868_cov_0.971281	1	1868	127	1868	100	7.70664	36	49.9
P4_82_NODE_653_length_1861_cov_0.483276	1	1861	62	1861	100	3.73348	36	54.7
P4_82_NODE_654_length_1859_cov_1.024249	1	1859	86	1859	100	6.61054	35.9	59.5
P4_82_NODE_655_length_1857_cov_0.732370	1	1857	106	1857	100	6.70759	35.9	59.4
P4_82_NODE_656_length_1855_cov_71.920139	1	1855	10848	1855	100	779.023	35.2	52.8
P4_82_NODE_657_length_1850_cov_0.756820	1	1850	91	1850	100	6.38108	36.1	59.6
P4_82_NODE_658_length_1848_cov_0.843696	1	1848	781238	1848	100	20324.8	36.2	49
P4_82_NODE_659_length_1848_cov_0.790819	1	1848	81	1838	99.4589	5.68128	35.3	58.2
P4_82_NODE_660_length_1847_cov_1.192442	1	1847	122	1847	100	8.36329	36.1	57.8
P4_82_NODE_661_length_1846_cov_0.787667	1	1846	112	1846	100	6.88624	35.7	48.6
P4_82_NODE_662_length_1842_cov_1.763265	1	1842	329	1842	100	17.4539	34.9	35.7
P4_82_NODE_663_length_1836_cov_0.964307	1	1836	108	1836	100	7.5354	35.8	58.1
P4_82_NODE_664_length_1829_cov_0.434195	1	1829	40	1819	99.4533	2.93439	35.9	54.8
P4_82_NODE_665_length_1828_cov_0.718401	1	1828	90	1828	100	6.10941	35.2	55.9
P4_82_NODE_666_length_1827_cov_0.894706	1	1827	124	1827	100	7.85167	35.9	54.4
P4_82_NODE_667_length_1825_cov_0.823322	1	1825	73	1825	100	5.70521	35.9	59.8
P4_82_NODE_668_length_1821_cov_0.789847	1	1821	91	1821	100	6.40527	35.9	57.4
P4_82_NODE_669_length_1820_cov_0.556999	1	1820	66	1820	100	4.22363	35.4	54.6
P4_82_NODE_670_length_1817_cov_0.675148	1	1817	85	1817	100	5.36489	35.9	55.5
P4_82_NODE_671_length_1811_cov_0.592043	1	1811	60	1811	100	4.68084	35.9	60
P4_82_NODE_672_length_1810_cov_1.010101	1	1810	108	1810	100	7.0232	35.9	51.3
P4_82_NODE_673_length_1810_cov_0.664884	1	1810	92	1810	100	6.29779	34.9	55.6
P4_82_NODE_674_length_1802_cov_3512.335522	1	1802	447249	1802	100	32615.9	36	59.4
P4_82_NODE_675_length_1801_cov_0.611111	1	1801	77	1801	100	4.86063	35.5	48.8
P4_82_NODE_676_length_1798_cov_0.377020	1	1798	54	1798	100	3.74527	35.7	53.9
P4_82_NODE_677_length_1793_cov_0.794118	1	1793	66	1793	100	5.18628	35.9	58.8
P4_82_NODE_678_length_1793_cov_0.777311	1	1793	104	1793	100	6.65923	34.5	52.7
P4_82_NODE_679_length_1789_cov_3.545728	1	1789	408	1789	100	29.1135	36	59.8
P4_82_NODE_680_length_1785_cov_0.588661	1	1785	929443	1785	100	17107.1	36.1	30.9
P4_82_NODE_681_length_1784_cov_0.772480	1	1784	1649	1784	100	51.2691	31.2	3.11
P4_82_NODE_682_length_1784_cov_0.549789	1	1784	71	1784	100	5.11659	36	55.2
P4_82_NODE_683_length_1776_cov_0.597332	1	1776	69	1776	100	4.71396	35.3	51.7
P4_82_NODE_684_length_1773_cov_0.817132	1	1773	125	1773	100	6.76368	35.6	44.5
P4_82_NODE_685_length_1773_cov_0.419806	1	1773	63	1773	100	4.5031	35.2	58
P4_82_NODE_686_length_1770_cov_0.477785	1	1770	118	1770	100	5.56328	34.8	46.7
P4_82_NODE_687_length_1767_cov_0.698780	1	1767	85	1767	100	5.59593	35.6	55.2
P4_82_NODE_688_length_1759_cov_0.857230	1	1759	79	1759	100	6.18704	36.1	59.6
P4_82_NODE_689_length_1755_cov_0.816339	1	1755	80	1755	100	6.15726	35.3	58.3
P4_82_NODE_690_length_1754_cov_2.759066	1	1754	940	1754	100	40.9886	32.6	19.9
P4_82_NODE_691_length_1749_cov_0.983354	1	1749	103	1749	100	7.93425	35.5	58
P4_82_NODE_692_length_1742_cov_0.945511	1	1742	91	1742	100	6.61366	35.9	53.9
P4_82_NODE_693_length_1742_cov_0.791331	1	1742	90	1742	100	6.09013	35.2	56.9
P4_82_NODE_694_length_1742_cov_0.790712	1	1742	81	1742	100	6.45867	36.1	59.9
P4_82_NODE_695_length_1740_cov_6442.260384	1	1740	633366	1740	100	50044.4	36	59.3
P4_82_NODE_696_length_1736_cov_0.597887	1	1736	71	1736	100	4.87154	35.3	53.7
P4_82_NODE_697_length_1735_cov_0.796642	1	1735	85	1735	100	6.16599	35.4	56.7
P4_82_NODE_698_length_1735_cov_0.737562	1	1735	211	1735	100	10.1245	30.9	30.6
P4_82_NODE_699_length_1734_cov_0.757934	1	1734	111	1734	100	6.61765	35.6	45.3
P4_82_NODE_700_length_1728_cov_1.060587	1	1728	101	1728	100	7.20428	36	53.1
P4_82_NODE_701_length_1721_cov_0.425972	1	1721	56	1721	100	3.6287	35.7	49.5
P4_82_NODE_702_length_1720_cov_0.848085	1	1720	98	1720	100	6.49884	35.8	52.7
P4_82_NODE_703_length_1717_cov_0.745912	1	1717	117	1717	100	6.85556	34.8	46.4
P4_82_NODE_704_length_1716_cov_0.606042	1	1716	60	1716	100	4.72844	36.1	59.4
P4_82_NODE_705_length_1714_cov_0.636421	1	1714	59	1714	100	4.46849	35.9	54
P4_82_NODE_706_length_1713_cov_1.074401	1	1713	99	1713	100	7.66083	35.3	57.6
P4_82_NODE_707_length_1711_cov_0.801768	1	1711	78	1711	100	5.93805	35.8	56.2
P4_82_NODE_708_length_1711_cov_0.693813	1	1711	108	1711	100	5.78551	32.6	38.1
P4_82_NODE_709_length_1707_cov_1.132911	1	1707	133	1707	100	9.81195	35.3	58.3
P4_82_NODE_710_length_1706_cov_0.901203	1	1706	76	1696	99.4138	6.22567	35.6	59.4
P4_82_NODE_711_length_1705_cov_0.762357	1	1705	112	1705	100	7.35367	35.7	51.5
P4_82_NODE_712_length_1702_cov_1.664762	1	1702	430	1702	100	18.3061	31.3	46.4
P4_82_NODE_713_length_1700_cov_1.060394	1	1700	98	1700	100	8.05235	36.1	59.9
P4_82_NODE_714_length_1698_cov_0.770210	1	1698	97	1698	100	6.49411	35.2	51.1
P4_82_NODE_715_length_1698_cov_0.550605	1	1698	71	1681	98.9988	5.18257	35.9	57.6
P4_82_NODE_716_length_1697_cov_1.071975	1	1697	96	1697	100	7.71067	36	59.3
P4_82_NODE_717_length_1697_cov_0.894268	1	1697	108	1697	100	7.8185	35.1	57.6
P4_82_NODE_718_length_1694_cov_0.553925	1	1694	64	1694	100	4.19658	35.5	45.9
P4_82_NODE_719_length_1691_cov_0.625959	1	1691	56	1691	100	4.59787	35.6	59.5
P4_82_NODE_720_length_1687_cov_0.532692	1	1687	75	1687	100	4.24126	36	40.4
P4_82_NODE_721_length_1685_cov_0.769576	1	1685	80	1685	100	6.01662	35.7	56.8
P4_82_NODE_722_length_1682_cov_0.479100	1	1682	54	1682	100	4.27467	36.3	60
P4_82_NODE_723_length_1678_cov_0.675048	1	1678	52	1678	100	4.49166	35.8	59.4
P4_82_NODE_724_length_1676_cov_0.555197	1	1676	68	1676	100	4.75418	35.7	50.6
P4_82_NODE_725_length_1675_cov_2.025840	1	1675	207	1672	99.8209	15.8018	36	57.6
P4_82_NODE_726_length_1672_cov_0.904207	1	1672	95	1672	100	7.44019	36	58.3
P4_82_NODE_727_length_1670_cov_0.641607	1	1670	89	1670	100	5.55749	35	44.2
P4_82_NODE_728_length_1668_cov_0.884491	1	1668	79	1668	100	6.57194	36	60
P4_82_NODE_729_length_1665_cov_0.434980	1	1665	155	1661	99.7598	4.93033	36.2	23.2
P4_82_NODE_730_length_1661_cov_0.545632	1	1661	51	1661	100	4.23299	36	55.7
P4_82_NODE_731_length_1659_cov_0.957572	1	1659	81	1659	100	6.8481	35.9	58.8
P4_82_NODE_732_length_1656_cov_0.980379	1	1656	72	1652	99.7585	6.08273	35.4	59.9
P4_82_NODE_733_length_1656_cov_0.706344	1	1656	86	1656	100	6.27717	34.9	56
P4_82_NODE_734_length_1655_cov_0.678010	1	1655	72	1655	100	4.96737	35.7	49.3
P4_82_NODE_735_length_1652_cov_0.610492	1	1652	58	1652	100	4.77179	36	58.7
P4_82_NODE_736_length_1651_cov_0.715223	1	1651	76	1651	100	6.11932	35.6	56.9
P4_82_NODE_737_length_1650_cov_0.679580	1	1650	63	1631	98.8485	5.11515	35.9	57.5
P4_82_NODE_738_length_1649_cov_0.941524	1	1649	109	1649	100	7.80655	35.6	56.7
P4_82_NODE_739_length_1649_cov_0.521682	1	1649	52	1649	100	3.72165	35.9	52.1
P4_82_NODE_740_length_1648_cov_0.631821	1	1648	58	1648	100	4.51153	35.9	56.1
P4_82_NODE_741_length_1647_cov_0.653289	1	1647	73	1647	100	5.75288	35.1	59.3
P4_82_NODE_742_length_1647_cov_0.516447	1	1647	49	1647	100	3.97753	35.4	57.6
P4_82_NODE_743_length_1641_cov_0.714663	1	1641	68	1641	100	5.57221	36.2	59.1
P4_82_NODE_744_length_1641_cov_0.630779	1	1641	104	1641	100	5.67764	34.8	44.6
P4_82_NODE_745_length_1638_cov_0.668432	1	1638	163	1638	100	8.53541	34.3	42.7
P4_82_NODE_746_length_1636_cov_1.000663	1	1636	86	1636	100	7.05012	35.5	56.6
P4_82_NODE_747_length_1634_cov_0.473789	1	1634	54	1634	100	4.21787	35.4	54.4
P4_82_NODE_748_length_1626_cov_1.442295	1	1626	1181	1626	100	65.9047	27	15
P4_82_NODE_749_length_1626_cov_0.536358	1	1626	70	1626	100	4.64883	35.5	51.4
P4_82_NODE_750_length_1624_cov_1.472946	1	1624	164	1624	100	13.1847	36.1	57.6
P4_82_NODE_751_length_1622_cov_0.831438	1	1622	79	1622	100	6.21208	35.9	56.6
P4_82_NODE_752_length_1621_cov_1.267738	1	1621	122	1621	100	9.29118	36.2	58.4
P4_82_NODE_753_length_1621_cov_1.035475	1	1621	89	1621	100	7.53794	36.1	58
P4_82_NODE_754_length_1621_cov_0.842704	1	1621	92	1621	100	7.46083	35.6	58.2
P4_82_NODE_755_length_1621_cov_0.671352	1	1621	126	1621	100	6.93399	35.1	46.2
P4_82_NODE_756_length_1620_cov_1957.854655	1	1620	214721	1620	100	18087.4	35.9	56.9
P4_82_NODE_757_length_1620_cov_0.951105	1	1620	80	1620	100	6.66358	35.8	59
P4_82_NODE_758_length_1615_cov_2.628588	1	1615	282	1615	100	21.8006	35.9	59.9
P4_82_NODE_759_length_1612_cov_0.842424	1	1612	74	1612	100	6.134	36.1	58
P4_82_NODE_760_length_1612_cov_0.674747	1	1612	68	1612	100	5.27854	35.6	51.6
P4_82_NODE_761_length_1607_cov_0.436486	1	1607	51	1607	100	3.9023	35.1	56
P4_82_NODE_762_length_1602_cov_3.233220	1	1602	339	1602	100	26.9925	35.8	49.6
P4_82_NODE_763_length_1600_cov_0.492193	1	1600	59	1600	100	4.42063	35.1	55.7
P4_82_NODE_764_length_1599_cov_1.208560	1	1599	114	1599	100	9.53846	35.8	59.5
P4_82_NODE_765_length_1599_cov_0.750679	1	1599	84	1599	100	6.30457	35.9	54
P4_82_NODE_766_length_1598_cov_0.544528	1	1598	45	1598	100	3.84731	35.9	58.2
P4_82_NODE_767_length_1595_cov_0.727520	1	1595	115	1595	100	8.54922	35.7	51.6
P4_82_NODE_768_length_1585_cov_1.595336	1	1585	208	1585	100	14.6032	34.7	48.6
P4_82_NODE_769_length_1579_cov_0.745179	1	1579	66	1569	99.3667	5.46358	35.7	60
P4_82_NODE_770_length_1576_cov_0.930987	1	1576	137	1576	100	10.6605	35.6	50.3
P4_82_NODE_771_length_1574_cov_0.714582	1	1574	50	1574	100	4.56163	35.9	58.7
P4_82_NODE_772_length_1573_cov_1.573997	1	1573	136	1573	100	11.5518	36.1	57.8
P4_82_NODE_773_length_1573_cov_0.721992	1	1573	70	1564	99.4278	5.0979	35.2	51.4
P4_82_NODE_774_length_1572_cov_0.507266	1	1572	37	1572	100	3.3874	35.7	59.4
P4_82_NODE_775_length_1571_cov_0.867036	1	1571	83	1571	100	6.84596	35.2	56.7
P4_82_NODE_776_length_1569_cov_0.679612	1	1569	53	1569	100	4.32505	36.2	56.3
P4_82_NODE_777_length_1566_cov_29.655050	1	1566	2783	1566	100	235.392	36	59.6
P4_82_NODE_778_length_1566_cov_0.605281	1	1566	56	1556	99.3614	4.62644	36.2	59.3
P4_82_NODE_779_length_1559_cov_0.656425	1	1559	95	1559	100	7.05196	35.4	56.4
P4_82_NODE_780_length_1558_cov_0.767994	1	1558	68	1558	100	5.32285	35.8	50.1
P4_82_NODE_781_length_1557_cov_52.468531	1	1557	4233	1557	100	376.663	36.2	58.1
P4_82_NODE_782_length_1556_cov_0.421973	1	1556	35	1556	100	3.01799	35.5	56.6
P4_82_NODE_783_length_1553_cov_0.795933	1	1553	80	1553	100	6.41211	35.6	55.3
P4_82_NODE_784_length_1553_cov_0.744039	1	1553	60	1553	100	5.25692	35.9	59.4
P4_82_NODE_785_length_1553_cov_0.570827	1	1553	51	1553	100	4.33548	35.9	57.1
P4_82_NODE_786_length_1551_cov_1.133427	1	1551	81	1551	100	7.49387	35.6	60
P4_82_NODE_787_length_1551_cov_1.007022	1	1551	107	1551	100	8.53772	35.5	57.4
P4_82_NODE_788_length_1549_cov_0.481013	1	1549	43	1549	100	3.66624	36.7	59.3
P4_82_NODE_789_length_1548_cov_0.826882	1	1548	79	1548	100	6.35982	35.7	52.6
P4_82_NODE_790_length_1544_cov_1.326041	1	1544	109	1544	100	9.55635	36.3	59.7
P4_82_NODE_791_length_1543_cov_1.069209	1	1543	96	1543	100	8.11342	35.3	59
P4_82_NODE_792_length_1541_cov_0.389675	1	1541	45	1541	100	3.46658	35.8	55
P4_82_NODE_793_length_1537_cov_0.772340	1	1537	83	1537	100	6.82108	35	56.8
P4_82_NODE_794_length_1536_cov_0.471966	1	1536	75	1536	100	4.30794	35.8	47.5
P4_82_NODE_795_length_1533_cov_0.744666	1	1533	84	1533	100	6.48141	34.9	54
P4_82_NODE_796_length_1533_cov_0.636558	1	1533	56	1533	100	4.85519	35.2	57.9
P4_82_NODE_797_length_1532_cov_0.370107	1	1532	54	1532	100	3.28721	33.3	49.6
P4_82_NODE_798_length_1531_cov_0.757123	1	1531	57	1531	100	5.15415	35.5	59.5
P4_82_NODE_799_length_1530_cov_0.756237	1	1530	61	1530	100	5.49346	35.5	55.8
P4_82_NODE_800_length_1526_cov_0.761973	1	1526	75	1526	100	6.27654	35.1	53.3
P4_82_NODE_801_length_1525_cov_0.764664	1	1525	74	1525	100	6.14361	36.4	58.3
P4_82_NODE_802_length_1522_cov_0.687455	1	1522	80	1522	100	5.59724	35.6	50.5
P4_82_NODE_803_length_1521_cov_0.773314	1	1521	67	1521	100	5.73176	35.8	57.9
P4_82_NODE_804_length_1520_cov_1.003589	1	1520	86	1520	100	6.73224	35.8	52
P4_82_NODE_805_length_1520_cov_0.735104	1	1520	82	1520	100	6.09145	35.4	50.9
P4_82_NODE_806_length_1520_cov_0.623833	1	1520	50	1520	100	4.54671	36.1	58.1
P4_82_NODE_807_length_1519_cov_0.862787	1	1519	94	1519	100	7.06912	34.9	51.1
P4_82_NODE_808_length_1519_cov_0.505747	1	1519	53	1519	100	3.84332	35.8	50.9
P4_82_NODE_809_length_1517_cov_0.502878	1	1517	72	1517	100	4.62162	36.1	48.3
P4_82_NODE_810_length_1516_cov_0.501080	1	1516	59	1516	100	4.76319	34.6	57.6
P4_82_NODE_811_length_1514_cov_0.904831	1	1514	97	1514	100	7.67437	35.9	49.4
P4_82_NODE_812_length_1513_cov_1.020202	1	1513	114	1513	100	8.5466	35.2	51.3
P4_82_NODE_813_length_1512_cov_0.893141	1	1512	68	1512	100	5.80556	36	56.2
P4_82_NODE_814_length_1509_cov_1.010854	1	1509	88	1509	100	7.70245	36.2	58.6
P4_82_NODE_815_length_1508_cov_0.890659	1	1508	93	1508	100	7.86008	35.7	59
P4_82_NODE_816_length_1506_cov_0.541697	1	1506	44	1506	100	3.82537	35.7	55.3
P4_82_NODE_817_length_1505_cov_1.311321	1	1505	111	1505	100	9.43787	36.4	53.6
P4_82_NODE_818_length_1504_cov_0.718228	1	1504	102	1504	100	7.05186	34.2	46.9
P4_82_NODE_819_length_1502_cov_1.009455	1	1502	85	1502	100	7.06525	35.9	56.4
P4_82_NODE_820_length_1500_cov_0.598689	1	1500	52	1500	100	4.22067	35.8	57.1
P4_82_NODE_821_length_1497_cov_3188.534307	1	1497	420306	1497	100	36155.4	36	54
P4_82_NODE_822_length_1497_cov_0.670803	1	1497	65	1497	100	4.77822	35.7	50.9
P4_82_NODE_823_length_1497_cov_0.669343	1	1497	105	1495	99.8664	6.31329	35.4	41.8
P4_82_NODE_824_length_1497_cov_0.653285	1	1497	96	1497	100	6.82098	35.1	52.3
P4_82_NODE_825_length_1494_cov_0.769568	1	1494	66	1415	94.7122	5.99264	35.4	58.3
P4_82_NODE_826_length_1494_cov_0.682516	1	1494	165	1494	100	8.09839	35.5	46.4
P4_82_NODE_827_length_1492_cov_0.618315	1	1492	70	1492	100	5.55295	35.7	56.9
P4_82_NODE_828_length_1491_cov_9.560117	1	1491	814	1491	100	73.3856	35	55.5
P4_82_NODE_829_length_1490_cov_0.540719	1	1490	47	1490	100	4.20738	36.3	59.7
P4_82_NODE_830_length_1487_cov_1.032353	1	1487	87	1485	99.8655	7.69603	36.1	56
P4_82_NODE_831_length_1486_cov_0.535688	1	1486	54	1486	100	4.47241	36.2	56.2
P4_82_NODE_832_length_1484_cov_0.422255	1	1484	45	1484	100	3.49798	35.5	54.4
P4_82_NODE_833_length_1477_cov_0.968889	1	1477	95	1477	100	8.32092	36.2	59.6
P4_82_NODE_834_length_1477_cov_0.494074	1	1477	53	1477	100	3.77319	35.7	49
P4_82_NODE_835_length_1474_cov_2.325167	1	1474	194	1474	100	17.671	35.5	59.2
P4_82_NODE_836_length_1473_cov_0.669391	1	1473	74	1473	100	5.77529	35.6	48.6
P4_82_NODE_837_length_1472_cov_0.655019	1	1472	45	1472	100	4.44701	35.7	60
P4_82_NODE_838_length_1472_cov_0.582900	1	1472	51	1472	100	4.41304	35.5	49.1
P4_82_NODE_839_length_1472_cov_0.552416	1	1472	53	1472	100	4.22079	35.1	50.9
P4_82_NODE_840_length_1471_cov_0.511905	1	1471	42	1471	100	3.53773	35.9	53
P4_82_NODE_841_length_1471_cov_0.449405	1	1471	92	1471	100	5.24813	34.4	42.8
P4_82_NODE_842_length_1467_cov_0.581343	1	1467	79	1467	100	5.47307	35.7	48.6
P4_82_NODE_843_length_1465_cov_1.280269	1	1465	111	1465	100	9.74812	36.1	57.1
P4_82_NODE_844_length_1465_cov_1.061286	1	1465	75	1465	100	7.22526	36.2	59.5
P4_82_NODE_845_length_1465_cov_0.429746	1	1465	60	1465	100	4.21638	35.4	47.4
P4_82_NODE_846_length_1464_cov_1.086761	1	1464	103	1464	100	8.69536	34.8	55.7
P4_82_NODE_847_length_1462_cov_0.698876	1	1462	52	1462	100	4.6238	36.6	58.1
P4_82_NODE_848_length_1460_cov_0.519130	1	1460	43	1460	100	3.83562	35.4	58.1
P4_82_NODE_849_length_1456_cov_0.956358	1	1456	108	1456	100	7.95948	35.3	44.4
P4_82_NODE_850_length_1456_cov_0.492852	1	1456	31	1456	100	3.10508	36.8	60
P4_82_NODE_851_length_1452_cov_1.483774	1	1452	150	1452	100	12.7052	35.5	55.9
P4_82_NODE_852_length_1451_cov_1.024924	1	1451	79	1451	100	7.02205	36.1	54.8
