#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P4_19_NODE_563_length_2845_cov_2.500368	1	2845	364	2845	100	17.8021	35.9	59.6
P4_19_NODE_564_length_2830_cov_0.589715	1	2830	106	2820	99.6466	4.85866	35.7	52.3
P4_19_NODE_565_length_2814_cov_1.164496	1	2814	188	2814	100	9.12687	35.5	59.8
P4_19_NODE_566_length_2805_cov_0.839059	1	2805	123	2805	100	6.03494	35.7	58.3
P4_19_NODE_567_length_2795_cov_1.390930	1	2795	195	2795	100	9.90376	35.7	60
P4_19_NODE_568_length_2792_cov_0.684803	1	2792	120	2792	100	5.75322	35.9	60
P4_19_NODE_569_length_2788_cov_1.544156	1	2788	298	2788	100	14.6783	35.8	58.3
P4_19_NODE_570_length_2781_cov_0.878674	1	2781	122	2781	100	6.18698	35.4	59.8
P4_19_NODE_571_length_2774_cov_0.871553	1	2774	143	2774	100	6.47909	35.9	54.2
P4_19_NODE_572_length_2766_cov_0.898446	1	2766	122	2766	100	6.28163	35.5	59.7
P4_19_NODE_573_length_2756_cov_0.711677	1	2756	110	2746	99.6372	5.29717	35.5	58.8
P4_19_NODE_574_length_2756_cov_0.500951	1	2756	64	2747	99.6734	3.34869	35.5	59.2
P4_19_NODE_575_length_2749_cov_0.923341	1	2749	135	2749	100	6.94871	35.9	59.7
P4_19_NODE_576_length_2733_cov_0.963929	1	2733	140	2733	100	7.05928	35.7	59.5
P4_19_NODE_577_length_2727_cov_1.075000	1	2727	147	2702	99.0832	7.65383	36.1	60
P4_19_NODE_578_length_2725_cov_0.627406	1	2725	79	2725	100	4.15706	35.5	58.7
P4_19_NODE_579_length_2717_cov_0.662548	1	2717	92	2717	100	4.9735	35.4	60
P4_19_NODE_580_length_2716_cov_1.055620	1	2716	145	2716	100	7.59978	35.8	60
P4_19_NODE_581_length_2716_cov_0.616454	1	2716	88	2716	100	4.507	35.7	60
P4_19_NODE_582_length_2709_cov_3.791247	1	2709	526	2709	100	27.6674	35.7	57.7
P4_19_NODE_583_length_2709_cov_0.801704	1	2709	216	2709	100	10.368	34.6	37.9
P4_19_NODE_584_length_2707_cov_0.886047	1	2707	133	2707	100	6.63945	35.4	59.5
P4_19_NODE_585_length_2704_cov_0.889018	1	2704	116	2704	100	6.0466	36.3	59.6
P4_19_NODE_586_length_2683_cov_1.127152	1	2683	156	2683	100	8.08051	35.6	57.7
P4_19_NODE_587_length_2680_cov_0.997650	1	2680	191	2680	100	9.45112	35.6	48.5
P4_19_NODE_588_length_2675_cov_0.670330	1	2675	87	2675	100	4.6228	35.4	59.3
P4_19_NODE_589_length_2674_cov_0.956812	1	2674	161	2674	100	7.94091	35.5	58.3
P4_19_NODE_590_length_2673_cov_0.881775	1	2673	121	2673	100	6.40516	35.7	59
P4_19_NODE_591_length_2667_cov_1.214961	1	2667	154	2667	100	8.33183	35.4	58.6
P4_19_NODE_592_length_2656_cov_1.511665	1	2656	215	2656	100	11.1299	35.5	57.5
P4_19_NODE_593_length_2655_cov_0.620649	1	2655	100	2655	100	5.01431	35.7	50.3
P4_19_NODE_594_length_2654_cov_2.134547	1	2654	453	2654	100	22.3436	35.3	46.7
P4_19_NODE_595_length_2654_cov_0.966363	1	2654	123	2654	100	6.56594	35.7	58
P4_19_NODE_596_length_2653_cov_0.908155	1	2653	133	2653	100	6.77648	35.8	59
P4_19_NODE_597_length_2652_cov_0.643564	1	2652	86	2652	100	4.72511	35.6	60
P4_19_NODE_598_length_2642_cov_1.560636	1	2642	202	2642	100	10.793	35.6	59.8
P4_19_NODE_599_length_2642_cov_0.563419	1	2642	94	2642	100	4.30924	35.7	50.3
P4_19_NODE_600_length_2641_cov_0.898966	1	2641	196	2641	100	9.30216	35.7	51.6
P4_19_NODE_601_length_2637_cov_1.371315	1	2637	163	2637	100	9.03451	36.2	60
P4_19_NODE_602_length_2632_cov_1.696607	1	2632	235	2632	100	12.8271	35.7	54.5
P4_19_NODE_603_length_2615_cov_0.729100	1	2615	186	2606	99.6558	7.71931	35.9	45.6
P4_19_NODE_604_length_2607_cov_1.199597	1	2607	185	2607	100	9.42539	35.9	57.4
P4_19_NODE_605_length_2606_cov_0.991529	1	2606	132	2606	100	7.14313	35.5	60
P4_19_NODE_606_length_2604_cov_2.401696	1	2604	375	2591	99.5008	19.422	35.5	56.5
P4_19_NODE_607_length_2599_cov_1.573220	1	2599	220	2599	100	11.8165	35.7	60
P4_19_NODE_608_length_2588_cov_1.152377	1	2588	145	2588	100	8.08423	35.8	60
P4_19_NODE_609_length_2586_cov_1.097194	1	2586	150	2586	100	8.11949	35.5	60
P4_19_NODE_610_length_2586_cov_0.881659	1	2586	133	2586	100	6.8198	36	59.5
P4_19_NODE_611_length_2583_cov_0.813925	1	2583	119	2583	100	6.18273	35.6	59.9
P4_19_NODE_612_length_2578_cov_0.942472	1	2578	128	2578	100	6.86152	35.8	59.4
P4_19_NODE_613_length_2565_cov_0.784249	1	2565	106	2565	100	5.78558	35.5	59.4
P4_19_NODE_614_length_2564_cov_1.314731	1	2564	178	2564	100	9.59126	35.6	58.5
P4_19_NODE_615_length_2563_cov_0.950328	1	2563	117	2563	100	6.50722	36	59.7
P4_19_NODE_616_length_2561_cov_0.890304	1	2561	120	2561	100	6.53456	35.4	60
P4_19_NODE_617_length_2559_cov_1.029605	1	2559	144	2559	100	7.79914	36	58.3
P4_19_NODE_618_length_2553_cov_0.895713	1	2553	105	2553	100	5.98159	35.9	60
P4_19_NODE_619_length_2552_cov_1.955876	1	2552	267	2552	100	14.3213	35.6	54.8
P4_19_NODE_620_length_2551_cov_0.765264	1	2551	127	2551	100	6.35555	36	58.4
P4_19_NODE_621_length_2550_cov_0.701197	1	2550	100	2550	100	5.50824	35.4	60
P4_19_NODE_622_length_2540_cov_1.293825	1	2540	180	2540	100	9.72559	35.8	56.8
P4_19_NODE_623_length_2532_cov_0.874428	1	2532	130	2532	100	6.62085	36	54
P4_19_NODE_624_length_2530_cov_1.768623	1	2530	203	2530	100	11.7415	35.8	60
P4_19_NODE_625_length_2529_cov_0.844296	1	2529	103	2529	100	5.74377	35.7	59.6
P4_19_NODE_626_length_2529_cov_0.667777	1	2529	79	2529	100	4.49031	35.7	58.5
P4_19_NODE_627_length_2526_cov_1.090038	1	2526	135	2526	100	7.62827	35.9	59.1
P4_19_NODE_628_length_2526_cov_0.690704	1	2526	100	2516	99.6041	5.08195	35.6	48.3
P4_19_NODE_629_length_2526_cov_0.662776	1	2526	107	2526	100	5.76524	35.9	60
P4_19_NODE_630_length_2525_cov_0.640951	1	2525	83	2525	100	4.57822	35.8	60
P4_19_NODE_631_length_2525_cov_0.587156	1	2525	75	2525	100	4.18614	35.4	59.8
P4_19_NODE_632_length_2512_cov_0.967296	1	2512	110	2482	98.8057	6.36783	35.7	59.5
P4_19_NODE_633_length_2511_cov_1.666527	1	2511	302	2496	99.4026	15.9371	35.8	57.3
P4_19_NODE_634_length_2510_cov_0.796475	1	2510	110	2510	100	6.02629	35.4	58.1
P4_19_NODE_635_length_2506_cov_0.773014	1	2506	100	2506	100	5.59777	35.8	59.8
P4_19_NODE_636_length_2492_cov_1.355603	1	2492	160	2492	100	9.3118	35.6	59.7
P4_19_NODE_637_length_2489_cov_0.914056	1	2489	184	2489	100	9.14464	35.4	46.6
P4_19_NODE_638_length_2482_cov_0.825902	1	2482	102	2482	100	5.78324	35.6	60
P4_19_NODE_639_length_2482_cov_0.547346	1	2482	69	2482	100	3.81346	36.1	55.4
P4_19_NODE_640_length_2476_cov_1.251171	1	2476	168	2476	100	9.28635	35.6	57.8
P4_19_NODE_641_length_2469_cov_0.728010	1	2469	94	2469	100	5.44674	35.5	60
P4_19_NODE_642_length_2468_cov_0.856044	1	2468	103	2468	100	5.85494	35.6	59
P4_19_NODE_643_length_2467_cov_1.083761	1	2467	123	2467	100	7.22781	36	58.5
P4_19_NODE_644_length_2466_cov_0.824284	1	2466	103	2466	100	5.91646	35.8	60
P4_19_NODE_645_length_2464_cov_0.610184	1	2464	70	2464	100	4.09781	35.9	59.1
P4_19_NODE_646_length_2462_cov_1.047966	1	2462	155	2462	100	8.51706	35.7	57.3
P4_19_NODE_647_length_2459_cov_0.718268	1	2459	78	2449	99.5933	4.65799	35.3	60
P4_19_NODE_648_length_2453_cov_1.395099	1	2453	161	2453	100	9.42601	35.8	59.8
P4_19_NODE_649_length_2443_cov_0.773748	1	2443	90	2443	100	5.29022	35.7	59.3
P4_19_NODE_650_length_2430_cov_1.210161	1	2430	136	2430	100	8.17654	35.8	60
P4_19_NODE_651_length_2429_cov_0.632928	1	2429	81	2429	100	4.56114	36.1	58.5
P4_19_NODE_652_length_2423_cov_1.138066	1	2423	140	2423	100	8.02972	35.6	59.4
P4_19_NODE_653_length_2423_cov_0.926829	1	2423	198	2423	100	9.76104	35.7	56.7
P4_19_NODE_654_length_2422_cov_1.013943	1	2422	133	2422	100	7.56606	35.9	56.8
P4_19_NODE_655_length_2422_cov_0.864052	1	2422	136	2422	100	7.2275	36	59.8
P4_19_NODE_656_length_2420_cov_1.024422	1	2420	128	2420	100	7.43967	35.7	60
P4_19_NODE_657_length_2416_cov_0.835299	1	2416	95	2416	100	5.63286	35.8	60
P4_19_NODE_658_length_2410_cov_0.779238	1	2410	111	2410	100	6.26805	35.7	54.8
P4_19_NODE_659_length_2396_cov_0.706038	1	2396	88	2396	100	5.12771	35.3	59.6
P4_19_NODE_660_length_2395_cov_0.750882	1	2395	95	2395	100	5.43841	35.8	59.8
P4_19_NODE_661_length_2386_cov_1.749447	1	2386	252	2383	99.8743	13.7804	35.5	56.7
P4_19_NODE_662_length_2385_cov_0.774136	1	2385	81	2385	100	5.02096	35.6	60
P4_19_NODE_663_length_2384_cov_1.455915	1	2384	186	2375	99.6225	10.828	35.6	58.7
P4_19_NODE_664_length_2384_cov_0.868852	1	2384	125	2384	100	7.21309	36.1	59.5
P4_19_NODE_665_length_2373_cov_0.993767	1	2373	123	2373	100	7.11252	35.6	58.4
P4_19_NODE_666_length_2368_cov_0.685408	1	2368	92	2368	100	5.37542	35.5	60
P4_19_NODE_667_length_2366_cov_1.227780	1	2366	282	2366	100	15.9476	35.3	41.4
P4_19_NODE_668_length_2365_cov_0.647900	1	2365	85	2365	100	4.98055	35.7	60
P4_19_NODE_669_length_2359_cov_0.773297	1	2359	79	2351	99.6609	4.98516	35.6	60
P4_19_NODE_670_length_2358_cov_0.727028	1	2358	78	2358	100	4.78923	35.9	60
P4_19_NODE_671_length_2354_cov_0.835204	1	2354	102	2354	100	5.96432	35.8	60
P4_19_NODE_672_length_2349_cov_0.756526	1	2349	123	2349	100	6.49212	36.1	54.3
P4_19_NODE_673_length_2345_cov_0.967538	1	2345	124	2345	100	7.14712	35.7	59.8
P4_19_NODE_674_length_2342_cov_0.745824	1	2342	87	2342	100	5.34287	35.7	60
P4_19_NODE_675_length_2335_cov_0.828351	1	2335	161	2335	100	8.58972	35.8	54.7
P4_19_NODE_676_length_2335_cov_0.675272	1	2335	92	2335	100	5.37859	35.7	60
P4_19_NODE_677_length_2335_cov_0.664855	1	2335	82	2335	100	4.92206	35.5	58.5
P4_19_NODE_678_length_2334_cov_1.029905	1	2334	133	2334	100	7.95973	35.6	59.5
P4_19_NODE_679_length_2334_cov_0.821930	1	2334	89	2334	100	5.53128	35.5	60
P4_19_NODE_680_length_2331_cov_0.745917	1	2331	97	2331	100	5.77006	35.8	60
P4_19_NODE_681_length_2331_cov_0.708711	1	2331	79	2321	99.571	4.88717	35.5	60
P4_19_NODE_682_length_2328_cov_0.646524	1	2328	84	2328	100	4.85309	35.8	58.6
P4_19_NODE_683_length_2327_cov_0.641364	1	2327	76	2327	100	4.65148	36.1	60
P4_19_NODE_684_length_2325_cov_1.237944	1	2325	154	2325	100	9.27613	35.8	57.2
P4_19_NODE_685_length_2324_cov_0.629950	1	2324	69	2324	100	4.32229	35.6	60
P4_19_NODE_686_length_2321_cov_0.912033	1	2321	105	2303	99.2245	6.24515	35.8	59.6
P4_19_NODE_687_length_2316_cov_0.936044	1	2316	114	2316	100	6.65199	35.8	58.2
P4_19_NODE_688_length_2316_cov_0.808588	1	2316	108	2316	100	6.31865	35.6	57.4
P4_19_NODE_689_length_2314_cov_1.410151	1	2314	173	2314	100	10.3544	35.5	58.4
P4_19_NODE_690_length_2313_cov_0.933669	1	2313	150	2313	100	8.3355	35.7	57.4
P4_19_NODE_691_length_2312_cov_1.021510	1	2312	122	2312	100	7.29239	35.9	60
P4_19_NODE_692_length_2312_cov_0.984439	1	2312	107	2312	100	6.50822	35.8	57.3
P4_19_NODE_693_length_2306_cov_0.856815	1	2306	116	2306	100	6.90243	36.1	59.8
P4_19_NODE_694_length_2303_cov_1.020221	1	2303	112	2294	99.6092	7.06209	35.8	60
P4_19_NODE_695_length_2302_cov_0.564598	1	2302	73	2302	100	4.29453	36	58.4
P4_19_NODE_696_length_2299_cov_0.846225	1	2299	122	2299	100	6.98782	35.4	53
P4_19_NODE_697_length_2299_cov_0.555249	1	2299	67	2299	100	4.04915	35.6	58.2
P4_19_NODE_698_length_2297_cov_0.685714	1	2297	87	2297	100	5.08141	35.8	59
P4_19_NODE_699_length_2295_cov_2.226937	1	2295	276	2295	100	16.5098	35.6	59
P4_19_NODE_700_length_2295_cov_1.756919	1	2295	237	2295	100	13.9612	35.8	59.7
P4_19_NODE_701_length_2292_cov_1.017552	1	2292	117	2292	100	7.33944	35.6	60
P4_19_NODE_702_length_2292_cov_0.727483	1	2292	83	2292	100	5.10428	35.9	59.9
P4_19_NODE_703_length_2285_cov_0.595459	1	2285	64	2285	100	3.94004	35.7	56.6
P4_19_NODE_704_length_2284_cov_0.791377	1	2284	118	2284	100	6.96322	35.4	58.9
P4_19_NODE_705_length_2281_cov_0.701486	1	2281	86	2281	100	5.15826	35.8	56.7
P4_19_NODE_706_length_2275_cov_0.870112	1	2275	95	2275	100	5.99297	35.5	60
P4_19_NODE_707_length_2274_cov_0.795994	1	2274	115	2274	100	6.9591	35.8	58.5
P4_19_NODE_708_length_2270_cov_1.169389	1	2270	130	2270	100	8.21718	35.6	60
P4_19_NODE_709_length_2270_cov_0.613626	1	2270	77	2270	100	4.59163	36	60
P4_19_NODE_710_length_2259_cov_1.250000	1	2259	135	2259	100	8.48694	35.6	59.6
P4_19_NODE_711_length_2248_cov_0.831683	1	2248	98	2248	100	5.98087	35.7	59.6
P4_19_NODE_712_length_2242_cov_1.627896	1	2242	242	2242	100	14.6641	35.5	57.6
P4_19_NODE_713_length_2237_cov_1.070616	1	2237	112	2237	100	7.21726	36	60
P4_19_NODE_714_length_2233_cov_0.885090	1	2233	118	2229	99.8209	6.89297	35.4	53.8
P4_19_NODE_715_length_2231_cov_0.977186	1	2231	111	2231	100	7.00045	35.7	57.8
P4_19_NODE_716_length_2231_cov_0.964829	1	2231	107	2231	100	6.72479	35.8	59.8
P4_19_NODE_717_length_2228_cov_0.798667	1	2228	126	2213	99.3268	6.78546	35.7	54.9
P4_19_NODE_718_length_2227_cov_1.064286	1	2227	205	2227	100	11.9591	35.6	49.7
P4_19_NODE_719_length_2223_cov_1.013359	1	2223	125	2223	100	7.50022	36.1	57.8
P4_19_NODE_720_length_2219_cov_2.541109	1	2219	426	2219	100	25.4948	35.7	53.8
P4_19_NODE_721_length_2216_cov_25.269507	1	2216	2882	2216	100	183.407	35.7	58.7
P4_19_NODE_722_length_2215_cov_0.829981	1	2215	109	2215	100	6.46772	35.6	59.2
P4_19_NODE_723_length_2214_cov_0.680882	1	2214	88	2214	100	5.3234	36	60
P4_19_NODE_724_length_2198_cov_0.914051	1	2198	89	2198	100	5.97725	35.7	60
P4_19_NODE_725_length_2193_cov_0.778316	1	2193	102	2193	100	6.04742	36	49.5
P4_19_NODE_726_length_2189_cov_1.178468	1	2189	194	2189	100	11.5436	36	55.7
P4_19_NODE_727_length_2186_cov_0.601263	1	2186	66	2186	100	4.3376	35.6	60
P4_19_NODE_728_length_2184_cov_0.933398	1	2184	150	2184	100	8.9707	35.9	51.7
P4_19_NODE_729_length_2181_cov_0.787731	1	2181	112	2181	100	6.43787	35.8	54.3
P4_19_NODE_730_length_2175_cov_0.835449	1	2175	86	2175	100	5.51678	35.5	53.5
P4_19_NODE_731_length_2174_cov_1.374695	1	2174	155	2174	100	9.81279	35.7	56.9
P4_19_NODE_732_length_2171_cov_2.386497	1	2171	377	2171	100	24.1824	35.5	51.5
P4_19_NODE_733_length_2170_cov_0.645619	1	2170	65	2170	100	4.32535	35.9	58.2
P4_19_NODE_734_length_2169_cov_0.635162	1	2169	57	2159	99.539	3.91194	35.6	60
P4_19_NODE_735_length_2169_cov_0.533790	1	2169	65	2169	100	4.07238	36	60
P4_19_NODE_736_length_2164_cov_1.987236	1	2164	245	2164	100	15.4108	35.8	58
P4_19_NODE_737_length_2154_cov_0.970893	1	2154	114	2111	98.0037	7.19127	35.7	60
P4_19_NODE_738_length_2152_cov_1.003951	1	2152	106	2152	100	6.82435	35.8	60
P4_19_NODE_739_length_2152_cov_0.945679	1	2152	152	2152	100	9.13569	35.7	54.6
P4_19_NODE_740_length_2152_cov_0.855309	1	2152	93	2152	100	6.19377	35.9	60
P4_19_NODE_741_length_2151_cov_0.811265	1	2151	77	2151	100	5.29893	35.7	60
P4_19_NODE_742_length_2145_cov_1.761645	1	2145	266	2145	100	15.8364	35.7	53.5
P4_19_NODE_743_length_2145_cov_0.947473	1	2145	90	2135	99.5338	6.22937	35.8	60
P4_19_NODE_744_length_2142_cov_1.371216	1	2142	194	2142	100	11.507	35.8	54.6
P4_19_NODE_745_length_2141_cov_0.643496	1	2141	75	2141	100	4.95376	36	60
P4_19_NODE_746_length_2140_cov_0.767014	1	2140	78	2140	100	5.27664	35.6	60
P4_19_NODE_747_length_2138_cov_0.752362	1	2138	81	2138	100	5.27035	35.9	60
P4_19_NODE_748_length_2134_cov_0.669656	1	2134	92	2124	99.5314	5.44752	35.9	58.6
P4_19_NODE_749_length_2132_cov_0.536658	1	2132	63	2132	100	4.0455	35.6	60
P4_19_NODE_750_length_2130_cov_0.809286	1	2130	89	2112	99.1549	5.8784	35.8	59.7
P4_19_NODE_751_length_2129_cov_1.554446	1	2129	161	2129	100	10.6858	35.6	59.2
P4_19_NODE_752_length_2128_cov_1.001499	1	2128	117	2128	100	7.42011	36.1	59.1
P4_19_NODE_753_length_2125_cov_0.430430	1	2125	48	2115	99.5294	3.20329	35.7	60
P4_19_NODE_754_length_2117_cov_0.674874	1	2117	78	2117	100	4.84743	35.6	55.6
P4_19_NODE_755_length_2115_cov_0.943159	1	2115	98	2115	100	6.63121	35.7	60
P4_19_NODE_756_length_2115_cov_0.914487	1	2115	106	2086	98.6288	6.6156	35.4	59.2
P4_19_NODE_757_length_2113_cov_0.659617	1	2113	63	2104	99.5741	4.35779	35.6	60
P4_19_NODE_758_length_2112_cov_0.546599	1	2112	80	2112	100	4.82008	35.7	56.8
P4_19_NODE_759_length_2109_cov_0.803229	1	2109	84	2109	100	5.76292	35.3	60
P4_19_NODE_760_length_2106_cov_0.656392	1	2106	80	2106	100	5.11443	35.8	59.8
P4_19_NODE_761_length_2104_cov_0.767324	1	2104	83	2104	100	5.58793	36.1	60
P4_19_NODE_762_length_2103_cov_0.870951	1	2103	89	2103	100	6.03091	35.9	59.6
P4_19_NODE_763_length_2103_cov_0.837551	1	2103	87	2103	100	5.8816	35.7	59.8
P4_19_NODE_764_length_2102_cov_0.862278	1	2102	86	2102	100	5.86965	35.5	60
P4_19_NODE_765_length_2101_cov_0.604863	1	2101	64	2101	100	4.46168	35.2	60
P4_19_NODE_766_length_2096_cov_0.713560	1	2096	96	2086	99.5229	5.89599	36.1	56.9
P4_19_NODE_767_length_2095_cov_0.720020	1	2095	79	2085	99.5227	5.19284	35.5	60
P4_19_NODE_768_length_2091_cov_0.607943	1	2091	73	2091	100	4.84314	36.1	59.2
P4_19_NODE_769_length_2090_cov_8.026999	1	2090	837	2090	100	57.1129	35.8	57.6
P4_19_NODE_770_length_2087_cov_1.338265	1	2087	184	2087	100	11.7988	35.5	52.8
P4_19_NODE_771_length_2086_cov_1.525778	1	2086	160	2086	100	10.8265	35.8	59.9
P4_19_NODE_772_length_2086_cov_0.756508	1	2086	82	2086	100	5.53356	35.6	60
P4_19_NODE_773_length_2079_cov_0.733094	1	2079	73	2070	99.5671	4.97932	35.7	59.2
P4_19_NODE_774_length_2059_cov_1.801760	1	2059	224	2059	100	14.473	35.8	58.4
P4_19_NODE_775_length_2056_cov_1.117159	1	2056	123	2056	100	8.29815	35.8	60
P4_19_NODE_776_length_2056_cov_0.983929	1	2056	102	2056	100	6.83609	35.7	58.5
P4_19_NODE_777_length_2056_cov_0.738206	1	2056	75	2056	100	5.19066	35.6	60
P4_19_NODE_778_length_2055_cov_0.625000	1	2055	54	2055	100	3.93333	35.1	60
P4_19_NODE_779_length_2053_cov_0.625130	1	2053	61	2053	100	4.32538	35.8	60
P4_19_NODE_780_length_2047_cov_0.482812	1	2047	56	2047	100	3.52711	35.7	54.9
P4_19_NODE_781_length_2044_cov_0.683881	1	2044	78	2044	100	5.27397	35.9	60
P4_19_NODE_782_length_2042_cov_1.103394	1	2042	102	2042	100	7.20372	35.6	60
P4_19_NODE_783_length_2042_cov_0.902350	1	2042	98	2042	100	6.71988	35.9	60
P4_19_NODE_784_length_2041_cov_1.309822	1	2041	140	2041	100	9.52278	35.9	56.9
P4_19_NODE_785_length_2038_cov_1.113553	1	2038	143	2032	99.7056	9.35721	35.7	57.2
P4_19_NODE_786_length_2037_cov_0.689529	1	2037	86	2037	100	5.81541	35.9	55.2
P4_19_NODE_787_length_2036_cov_1.012048	1	2036	114	2036	100	7.41405	35.7	52.9
P4_19_NODE_788_length_2035_cov_0.926101	1	2035	90	2035	100	6.38968	35.7	60
P4_19_NODE_789_length_2034_cov_0.704248	1	2034	113	2024	99.5084	6.69813	35.8	55.1
P4_19_NODE_790_length_2029_cov_1.103049	1	2029	104	2029	100	7.39478	35.9	60
P4_19_NODE_791_length_2021_cov_0.835797	1	2021	76	2021	100	5.55022	36.1	60
P4_19_NODE_792_length_2018_cov_0.626124	1	2018	75	2018	100	4.96977	35.6	57.4
P4_19_NODE_793_length_2017_cov_0.833862	1	2017	93	2017	100	6.31829	35.3	60
P4_19_NODE_794_length_2012_cov_0.690186	1	2012	77	2012	100	5.31014	35.5	60
P4_19_NODE_795_length_2009_cov_0.888417	1	2009	122	2009	100	7.334	36	55.9
P4_19_NODE_796_length_2006_cov_0.543906	1	2006	65	2006	100	4.54387	35.3	60
P4_19_NODE_797_length_2006_cov_0.445450	1	2006	55	2006	100	3.65105	35.7	60
P4_19_NODE_798_length_2005_cov_1.014377	1	2005	93	2005	100	6.63491	35.8	59.8
P4_19_NODE_799_length_2005_cov_0.891906	1	2005	94	2005	100	6.61746	35.9	59.9
P4_19_NODE_800_length_2002_cov_1.001600	1	2002	105	2002	100	7.2992	35.9	59.6
P4_19_NODE_801_length_1996_cov_0.844837	1	1996	90	1996	100	6.44689	35.4	60
P4_19_NODE_802_length_1993_cov_0.500536	1	1993	56	1993	100	3.97391	35.5	60
P4_19_NODE_803_length_1990_cov_0.763285	1	1990	103	1990	100	6.56332	35.7	54
P4_19_NODE_804_length_1989_cov_0.945220	1	1989	84	1989	100	6.16088	35.6	60
P4_19_NODE_805_length_1986_cov_0.636902	1	1986	79	1986	100	5.12437	35.4	57.5
P4_19_NODE_806_length_1971_cov_0.621475	1	1971	65	1971	100	4.55099	35.8	59.4
P4_19_NODE_807_length_1963_cov_0.918845	1	1963	95	1963	100	6.94753	36.1	59.5
P4_19_NODE_808_length_1963_cov_0.753813	1	1963	76	1963	100	5.37086	35.9	60
P4_19_NODE_809_length_1961_cov_0.673937	1	1961	64	1952	99.5411	4.77817	35.7	60
P4_19_NODE_810_length_1960_cov_0.930715	1	1960	91	1960	100	6.58265	36.1	58.4
P4_19_NODE_811_length_1960_cov_0.888161	1	1960	98	1950	99.4898	6.7852	35.7	58.2
P4_19_NODE_812_length_1955_cov_0.699672	1	1955	61	1955	100	4.45524	35.7	60
P4_19_NODE_813_length_1953_cov_3.771632	1	1953	369	1953	100	26.7819	35.7	59.7
P4_19_NODE_814_length_1953_cov_0.979737	1	1953	139	1953	100	8.87199	35.8	50.1
P4_19_NODE_815_length_1947_cov_0.887912	1	1947	95	1947	100	6.92604	35.1	58.6
P4_19_NODE_816_length_1944_cov_0.964227	1	1944	147	1944	100	9.93879	35.6	43.8
P4_19_NODE_817_length_1942_cov_1.628650	1	1942	151	1916	98.6612	11.1174	35.7	58.4
P4_19_NODE_818_length_1940_cov_1.306122	1	1940	135	1940	100	9.42268	36.1	56.3
P4_19_NODE_819_length_1937_cov_0.802210	1	1937	74	1937	100	5.4414	35.5	60
P4_19_NODE_820_length_1932_cov_0.663158	1	1932	60	1932	100	4.49017	36	60
P4_19_NODE_821_length_1932_cov_0.631579	1	1932	57	1932	100	4.26915	36	60
P4_19_NODE_822_length_1930_cov_1.137549	1	1930	120	1930	100	8.50155	35.3	59.7
P4_19_NODE_823_length_1929_cov_0.977802	1	1929	124	1929	100	7.61742	36	48.9
P4_19_NODE_824_length_1928_cov_1.822321	1	1928	273	1921	99.6369	17.7739	35.7	47.3
P4_19_NODE_825_length_1926_cov_0.622568	1	1926	56	1926	100	4.13863	35.5	58.9
P4_19_NODE_826_length_1924_cov_0.711742	1	1924	68	1924	100	5.09875	35.9	60
P4_19_NODE_827_length_1923_cov_0.825724	1	1923	81	1923	100	5.78263	35.7	60
P4_19_NODE_828_length_1919_cov_1.022321	1	1919	90	1919	100	6.72017	35.7	60
P4_19_NODE_829_length_1919_cov_0.849888	1	1919	80	1919	100	5.75821	36	60
P4_19_NODE_830_length_1919_cov_0.585379	1	1919	63	1919	100	4.28348	36	58.1
P4_19_NODE_831_length_1918_cov_1.145729	1	1918	111	1918	100	7.85141	35.9	57.6
P4_19_NODE_832_length_1914_cov_0.538332	1	1914	56	1914	100	4.12748	35.2	60
P4_19_NODE_833_length_1912_cov_0.704202	1	1912	71	1912	100	5.28295	36.2	60
P4_19_NODE_834_length_1910_cov_0.639372	1	1910	55	1909	99.9476	4.15288	36.2	57.9
P4_19_NODE_835_length_1908_cov_2.598540	1	1908	345	1894	99.2662	25.2002	35.7	50.7
P4_19_NODE_836_length_1906_cov_1.173131	1	1906	109	1906	100	8.28909	35.9	60
P4_19_NODE_837_length_1904_cov_0.496342	1	1904	51	1904	100	3.71008	35	60
P4_19_NODE_838_length_1902_cov_0.860845	1	1902	81	1902	100	6.06257	36.1	60
P4_19_NODE_839_length_1900_cov_0.523407	1	1900	58	1900	100	4.18316	34.6	60
P4_19_NODE_840_length_1892_cov_1.062890	1	1892	95	1892	100	7.0259	35.4	59.6
P4_19_NODE_841_length_1891_cov_1.143424	1	1891	112	1891	100	8.49868	35.7	60
P4_19_NODE_842_length_1880_cov_0.921278	1	1880	94	1852	98.5106	6.80691	35.7	59.9
P4_19_NODE_843_length_1878_cov_2.096516	1	1878	200	1878	100	14.5176	35.8	55.6
P4_19_NODE_844_length_1871_cov_0.929472	1	1871	84	1871	100	6.41208	35.6	60
P4_19_NODE_845_length_1869_cov_1.543628	1	1869	157	1869	100	11.381	35.4	59.9
P4_19_NODE_846_length_1868_cov_0.474440	1	1868	44	1868	100	3.2848	35.3	60
P4_19_NODE_847_length_1866_cov_0.790109	1	1866	71	1866	100	5.43033	36.1	60
P4_19_NODE_848_length_1864_cov_0.577432	1	1864	57	1864	100	4.32779	35.6	60
P4_19_NODE_849_length_1862_cov_0.851297	1	1862	84	1862	100	6.32223	35.5	60
P4_19_NODE_850_length_1862_cov_0.692219	1	1862	78	1862	100	5.69817	35.4	59
