#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GC1003827_G04_NODE_5743_length_1693_cov_2.637292	1	1693	201	1693	100	17.3839	35.5	59.6
GC1003827_G04_NODE_5744_length_1693_cov_2.072797	1	1693	286	1683	99.4093	20.71	35.2	50.9
GC1003827_G04_NODE_5745_length_1693_cov_1.355683	1	1693	136	1693	100	10.9628	35.3	59.6
GC1003827_G04_NODE_5746_length_1692_cov_16.849840	1	1692	1624	1692	100	133.363	35.5	58.9
GC1003827_G04_NODE_5747_length_1692_cov_9.842812	1	1692	934	1684	99.5272	77.9521	35.3	59.4
GC1003827_G04_NODE_5748_length_1692_cov_8.153994	1	1692	740	1692	100	59.003	35.2	56.6
GC1003827_G04_NODE_5749_length_1692_cov_7.583387	1	1692	778	1692	100	62.3452	35.3	58.3
GC1003827_G04_NODE_5750_length_1692_cov_4.494569	1	1692	387	1689	99.8227	32.5319	35.8	59.1
GC1003827_G04_NODE_5751_length_1692_cov_3.411502	1	1692	279	1692	100	23.9001	35.1	59.7
GC1003827_G04_NODE_5752_length_1692_cov_2.897125	1	1692	296	1692	100	22.9539	35.3	56.1
GC1003827_G04_NODE_5753_length_1692_cov_2.523323	1	1692	239	1692	100	19.3316	35.1	56.1
GC1003827_G04_NODE_5754_length_1692_cov_1.262620	1	1692	99	1692	100	8.50118	35.6	60
GC1003827_G04_NODE_5755_length_1692_cov_1.059425	1	1692	78	1683	99.4681	6.79551	35.5	59.9
GC1003827_G04_NODE_5756_length_1691_cov_6.845908	1	1691	635	1691	100	52.7469	35.3	59.5
GC1003827_G04_NODE_5757_length_1691_cov_3.769821	1	1691	309	1691	100	26.437	35.3	59.7
GC1003827_G04_NODE_5758_length_1691_cov_3.170716	1	1691	312	1691	100	25.9758	34.9	59.6
GC1003827_G04_NODE_5759_length_1691_cov_2.619565	1	1691	278	1691	100	22.301	35.5	59.6
GC1003827_G04_NODE_5760_length_1690_cov_13.574536	1	1690	1386	1690	100	112.525	35.6	58.9
GC1003827_G04_NODE_5761_length_1690_cov_9.442099	1	1690	828	1689	99.9408	69.8101	35.4	59.5
GC1003827_G04_NODE_5762_length_1690_cov_5.517594	1	1690	485	1690	100	40.4864	35.6	58.6
GC1003827_G04_NODE_5763_length_1690_cov_4.360845	1	1690	577	1690	100	38.6479	35.2	42.1
GC1003827_G04_NODE_5764_length_1690_cov_1.745361	1	1690	523	1680	99.4083	24.0763	34.2	21.5
GC1003827_G04_NODE_5765_length_1690_cov_1.255918	1	1690	103	1690	100	8.98994	35.2	60
GC1003827_G04_NODE_5766_length_1689_cov_7.412932	1	1689	742	1689	100	60.7963	35.6	57.5
GC1003827_G04_NODE_5767_length_1689_cov_6.619718	1	1689	1138	1689	100	81.6288	35.1	48.2
GC1003827_G04_NODE_5768_length_1689_cov_5.967350	1	1689	528	1689	100	44.2214	35.4	59.8
GC1003827_G04_NODE_5769_length_1689_cov_5.672855	1	1689	490	1687	99.8816	41.7898	35.4	59.8
GC1003827_G04_NODE_5770_length_1689_cov_5.631882	1	1689	632	1689	100	44.833	35.2	47.1
GC1003827_G04_NODE_5771_length_1689_cov_3.529449	1	1689	394	1681	99.5263	30.8242	35.2	56
GC1003827_G04_NODE_5772_length_1688_cov_12.438821	1	1688	1093	1688	100	91.9248	35.5	59.3
GC1003827_G04_NODE_5773_length_1688_cov_7.837284	1	1688	698	1688	100	58.58	35.7	59.7
GC1003827_G04_NODE_5774_length_1688_cov_6.461883	1	1688	568	1678	99.4076	47.013	35.5	59.1
GC1003827_G04_NODE_5775_length_1688_cov_3.549648	1	1688	760	1688	100	44.8353	35.7	42.3
GC1003827_G04_NODE_5776_length_1687_cov_10.944231	1	1687	965	1687	100	81.0095	35.5	59.4
GC1003827_G04_NODE_5777_length_1687_cov_5.028846	1	1687	520	1687	100	40.757	35.2	55.3
GC1003827_G04_NODE_5778_length_1687_cov_4.799359	1	1687	520	1687	100	41.9295	35.2	58.8
GC1003827_G04_NODE_5779_length_1687_cov_4.630128	1	1687	519	1687	100	39.5092	35.8	50.8
GC1003827_G04_NODE_5780_length_1687_cov_2.242949	1	1687	212	1687	100	17.5169	35.9	59.7
GC1003827_G04_NODE_5781_length_1687_cov_1.635897	1	1687	177	1677	99.4072	14.5418	35.4	59.6
GC1003827_G04_NODE_5782_length_1687_cov_1.391026	1	1687	1374	1687	100	58.3349	33.8	17.7
GC1003827_G04_NODE_5783_length_1686_cov_19.715843	1	1686	1921	1686	100	157.941	35.7	59.4
GC1003827_G04_NODE_5784_length_1686_cov_4.104554	1	1686	414	1686	100	33.2106	35.5	56
GC1003827_G04_NODE_5785_length_1686_cov_4.069275	1	1686	334	1686	100	28.6115	35.4	59.7
GC1003827_G04_NODE_5786_length_1686_cov_2.350866	1	1686	726	1677	99.4662	33.3274	34.4	22.8
GC1003827_G04_NODE_5787_length_1686_cov_1.846055	1	1686	164	1684	99.8814	14.2983	35.6	59.9
GC1003827_G04_NODE_5788_length_1685_cov_16.623877	1	1685	1544	1685	100	129.525	35.4	59.2
GC1003827_G04_NODE_5789_length_1685_cov_15.068678	1	1685	1317	1685	100	110.208	35.4	59.4
GC1003827_G04_NODE_5790_length_1685_cov_13.068678	1	1685	1789	1685	100	147.199	35.3	53
GC1003827_G04_NODE_5791_length_1685_cov_8.924904	1	1685	841	1681	99.7626	69.2148	35.5	58.6
GC1003827_G04_NODE_5792_length_1685_cov_5.871630	1	1685	525	1685	100	43.349	35.3	57.2
GC1003827_G04_NODE_5793_length_1685_cov_2.653402	1	1685	375	1685	100	24.0878	35.2	38.8
GC1003827_G04_NODE_5794_length_1685_cov_1.740693	1	1685	153	1685	100	12.0623	34.7	53.7
GC1003827_G04_NODE_5795_length_1684_cov_22.273603	1	1684	2081	1684	100	172.195	35.5	59
GC1003827_G04_NODE_5796_length_1684_cov_6.538215	1	1684	644	1684	100	51.5024	35.6	55.8
GC1003827_G04_NODE_5797_length_1684_cov_5.770071	1	1684	494	1684	100	42.0095	35.4	59.6
GC1003827_G04_NODE_5798_length_1684_cov_5.214515	1	1684	588	1684	100	42.1021	35.4	46.2
GC1003827_G04_NODE_5799_length_1684_cov_3.727681	1	1684	307	1684	100	26.8129	35.2	59.7
GC1003827_G04_NODE_5800_length_1683_cov_6.828406	1	1683	576	1683	100	48.4742	35.3	58.3
GC1003827_G04_NODE_5801_length_1683_cov_6.513496	1	1683	540	1683	100	45.9204	35.2	59.6
GC1003827_G04_NODE_5802_length_1683_cov_4.976221	1	1683	468	1683	100	38.2787	35.4	57.9
GC1003827_G04_NODE_5803_length_1683_cov_4.868252	1	1683	679	1683	100	53.0398	35.4	55.4
GC1003827_G04_NODE_5804_length_1683_cov_2.495501	1	1683	191	1683	100	16.5199	35.7	59
GC1003827_G04_NODE_5805_length_1682_cov_14.439871	1	1682	1217	1682	100	102.9	35.2	59.4
GC1003827_G04_NODE_5806_length_1682_cov_8.583923	1	1682	4543	1682	100	136.911	35.5	19
GC1003827_G04_NODE_5807_length_1682_cov_6.832797	1	1682	618	1682	100	50.2842	35.4	57.9
GC1003827_G04_NODE_5808_length_1682_cov_2.183923	1	1682	936	1682	100	49.1564	34	15.2
GC1003827_G04_NODE_5809_length_1682_cov_2.122186	1	1682	275	1682	100	16.7717	35.2	39.5
GC1003827_G04_NODE_5810_length_1681_cov_5.912484	1	1681	519	1680	99.9405	43.5366	35.2	58.9
GC1003827_G04_NODE_5811_length_1681_cov_5.490347	1	1681	469	1681	100	39.8269	35.4	59.1
GC1003827_G04_NODE_5812_length_1681_cov_2.579151	1	1681	204	1681	100	17.6562	36	60
GC1003827_G04_NODE_5813_length_1680_cov_10.295557	1	1680	914	1680	100	76.9149	35.5	59.1
GC1003827_G04_NODE_5814_length_1680_cov_2.980683	1	1680	290	1678	99.881	24.5518	35.3	59.5
GC1003827_G04_NODE_5815_length_1679_cov_8.244845	1	1679	740	1679	100	60.7171	35.2	57.5
GC1003827_G04_NODE_5816_length_1679_cov_6.984536	1	1679	620	1679	100	52.1352	35.2	58.9
GC1003827_G04_NODE_5817_length_1679_cov_5.806057	1	1679	586	1679	100	47.6873	35.3	58.8
GC1003827_G04_NODE_5818_length_1679_cov_5.173325	1	1679	433	1679	100	37.0286	35.4	59.4
GC1003827_G04_NODE_5819_length_1679_cov_3.807345	1	1679	489	1679	100	34.7987	35.4	46.6
GC1003827_G04_NODE_5820_length_1679_cov_2.823454	1	1679	276	1679	100	21.8177	35.3	56.4
GC1003827_G04_NODE_5821_length_1679_cov_2.236469	1	1679	2189	1669	99.4044	116.254	34.1	12.6
GC1003827_G04_NODE_5822_length_1679_cov_2.164304	1	1679	794	1679	100	47.6105	35.5	28.9
GC1003827_G04_NODE_5823_length_1679_cov_1.924613	1	1679	168	1679	100	14.4223	35.6	59
GC1003827_G04_NODE_5824_length_1678_cov_6.586718	1	1678	674	1678	100	56.9333	35	59.5
GC1003827_G04_NODE_5825_length_1678_cov_5.507415	1	1678	514	1678	100	43.7008	35.4	59.5
GC1003827_G04_NODE_5826_length_1678_cov_5.238556	1	1678	578	1678	100	46.5072	34.8	56.5
GC1003827_G04_NODE_5827_length_1678_cov_5.234687	1	1678	605	1678	100	44.5465	35.7	54.3
GC1003827_G04_NODE_5828_length_1678_cov_4.302386	1	1678	455	1678	100	36.587	35.4	58.8
GC1003827_G04_NODE_5829_length_1678_cov_2.549323	1	1678	264	1678	100	22.0143	34.5	58.5
GC1003827_G04_NODE_5830_length_1678_cov_1.992908	1	1678	202	1669	99.4636	16.444	35.6	59.7
GC1003827_G04_NODE_5831_length_1678_cov_0.890393	1	1678	104	1668	99.4041	8.72288	35.4	59.6
GC1003827_G04_NODE_5832_length_1677_cov_7.807742	1	1677	744	1677	100	61.9422	35.1	58.6
GC1003827_G04_NODE_5833_length_1677_cov_5.378065	1	1677	451	1677	100	38.706	35.3	59.6
GC1003827_G04_NODE_5834_length_1677_cov_2.300000	1	1677	591	1677	100	30.715	35.3	37.5
GC1003827_G04_NODE_5835_length_1677_cov_1.767097	1	1677	1137	1674	99.8211	65.7865	35.2	23.2
GC1003827_G04_NODE_5836_length_1677_cov_1.134194	1	1677	92	1677	100	7.92665	36.1	59.1
GC1003827_G04_NODE_5837_length_1677_cov_1.074194	1	1677	107	1677	100	8.19082	35.7	57.9
GC1003827_G04_NODE_5838_length_1676_cov_20.373144	1	1676	1946	1676	100	160.077	35.3	58.8
GC1003827_G04_NODE_5839_length_1676_cov_7.941898	1	1676	1355	1676	100	85.4952	34.9	35.5
GC1003827_G04_NODE_5840_length_1676_cov_6.226598	1	1676	520	1669	99.5823	44.1617	35.2	59.7
GC1003827_G04_NODE_5841_length_1676_cov_4.511298	1	1676	613	1676	100	48.0782	35.4	57.1
GC1003827_G04_NODE_5842_length_1676_cov_3.376372	1	1676	294	1676	100	25.25	35.6	59.9
GC1003827_G04_NODE_5843_length_1676_cov_3.003228	1	1676	267	1676	100	23.0728	35	59.6
GC1003827_G04_NODE_5844_length_1676_cov_2.517753	1	1676	480	1676	100	32.5251	35.8	43.7
GC1003827_G04_NODE_5845_length_1676_cov_1.979987	1	1676	236	1676	100	17.3878	35.6	50.7
GC1003827_G04_NODE_5846_length_1675_cov_12.732558	1	1675	1310	1675	100	107.52	35.5	59.4
GC1003827_G04_NODE_5847_length_1675_cov_8.596899	1	1675	727	1675	100	62.1964	35.4	59.4
GC1003827_G04_NODE_5848_length_1675_cov_6.048450	1	1675	731	1675	100	53.249	35.4	46.3
GC1003827_G04_NODE_5849_length_1675_cov_5.392765	1	1675	641	1675	100	44.2609	35	42.3
GC1003827_G04_NODE_5850_length_1675_cov_4.558786	1	1675	382	1675	100	33.0537	35.7	59.3
GC1003827_G04_NODE_5851_length_1675_cov_4.487726	1	1675	387	1671	99.7612	33.237	35.1	59.6
GC1003827_G04_NODE_5852_length_1675_cov_4.298450	1	1675	557	1675	100	40.0519	35.4	45.9
GC1003827_G04_NODE_5853_length_1675_cov_2.591085	1	1675	279	1675	100	20.7427	35.7	48
GC1003827_G04_NODE_5854_length_1675_cov_2.573643	1	1675	883	1675	100	45.3087	34	22.3
GC1003827_G04_NODE_5855_length_1674_cov_11.963154	1	1674	1011	1671	99.8208	86.7742	35.3	59.6
GC1003827_G04_NODE_5856_length_1674_cov_7.598578	1	1674	948	1674	100	68.7049	35.4	48.9
GC1003827_G04_NODE_5857_length_1673_cov_7.819534	1	1673	681	1673	100	58.3293	35.4	59.6
GC1003827_G04_NODE_5858_length_1672_cov_20.240777	1	1672	1915	1672	100	159.715	35.5	59.2
GC1003827_G04_NODE_5859_length_1672_cov_18.043366	1	1672	1675	1672	100	138.83	35.4	58.1
GC1003827_G04_NODE_5860_length_1672_cov_13.809061	1	1672	1281	1670	99.8804	108.179	35.2	59.3
GC1003827_G04_NODE_5861_length_1672_cov_9.093851	1	1672	838	1672	100	71.5748	35.5	59.4
GC1003827_G04_NODE_5862_length_1672_cov_5.645955	1	1672	2270	1672	100	137.64	34.4	21.8
GC1003827_G04_NODE_5863_length_1672_cov_5.262136	1	1672	461	1672	100	39.1836	34.9	59.7
GC1003827_G04_NODE_5864_length_1672_cov_4.981230	1	1672	449	1672	100	38.4815	35.5	59.7
GC1003827_G04_NODE_5865_length_1672_cov_2.959223	1	1672	259	1672	100	21.997	35.5	59.4
GC1003827_G04_NODE_5866_length_1672_cov_2.227832	1	1672	176	1670	99.8804	15.4222	35.4	59.3
GC1003827_G04_NODE_5867_length_1672_cov_2.166343	1	1672	185	1672	100	15.6944	35.2	59.2
GC1003827_G04_NODE_5868_length_1672_cov_1.671197	1	1672	147	1672	100	12.7201	35.1	60
GC1003827_G04_NODE_5869_length_1671_cov_10.095855	1	1671	974	1671	100	80.9042	35.4	58.5
GC1003827_G04_NODE_5870_length_1671_cov_6.955311	1	1671	626	1671	100	52.2914	35.3	59.3
GC1003827_G04_NODE_5871_length_1671_cov_5.371114	1	1671	428	1665	99.6409	37.1652	35.2	59.4
GC1003827_G04_NODE_5872_length_1671_cov_3.463731	1	1671	326	1671	100	28.0299	35.6	58.9
GC1003827_G04_NODE_5873_length_1671_cov_1.505829	1	1671	122	1668	99.8205	10.7133	35.7	59.8
GC1003827_G04_NODE_5874_length_1670_cov_12.562541	1	1670	1147	1670	100	96.9323	35.5	59.2
GC1003827_G04_NODE_5875_length_1670_cov_12.504861	1	1670	1260	1661	99.4611	105.661	35.6	59.2
GC1003827_G04_NODE_5876_length_1670_cov_9.928710	1	1670	898	1670	100	75.1533	35.4	59.2
GC1003827_G04_NODE_5877_length_1670_cov_8.870382	1	1670	828	1670	100	70.6042	35.6	59.4
GC1003827_G04_NODE_5878_length_1670_cov_6.639015	1	1670	577	1670	100	49.3976	35.3	59.5
GC1003827_G04_NODE_5879_length_1670_cov_5.577447	1	1670	479	1670	100	40.2401	35.6	59.2
GC1003827_G04_NODE_5880_length_1670_cov_5.258587	1	1670	465	1670	100	38.7569	35.2	58.6
GC1003827_G04_NODE_5881_length_1670_cov_3.216461	1	1670	306	1670	100	26.1269	35.4	59.4
GC1003827_G04_NODE_5882_length_1670_cov_1.639663	1	1670	555	1670	100	26.2605	34.5	18.8
GC1003827_G04_NODE_5883_length_1670_cov_1.399222	1	1670	114	1651	98.8623	9.6024	35.8	59.7
GC1003827_G04_NODE_5884_length_1669_cov_7.328794	1	1669	630	1669	100	53.5458	35.5	58.8
GC1003827_G04_NODE_5885_length_1669_cov_3.191958	1	1669	280	1669	100	23.6147	35	59.6
GC1003827_G04_NODE_5886_length_1669_cov_2.208171	1	1669	565	1669	100	31.3337	34.8	22.7
GC1003827_G04_NODE_5887_length_1669_cov_2.009728	1	1669	160	1669	100	13.9557	35.1	59.9
GC1003827_G04_NODE_5888_length_1668_cov_6.730694	1	1668	760	1668	100	57.0821	35.2	56.2
GC1003827_G04_NODE_5889_length_1668_cov_1.729396	1	1668	179	1668	100	14.6361	35.7	57.2
GC1003827_G04_NODE_5890_length_1667_cov_1.993506	1	1667	184	1665	99.88	14.7145	35.5	54.5
GC1003827_G04_NODE_5891_length_1667_cov_1.977922	1	1667	224	1667	100	17.117	35.6	58.2
GC1003827_G04_NODE_5892_length_1667_cov_1.873377	1	1667	154	1667	100	13.6623	36.1	60
GC1003827_G04_NODE_5893_length_1667_cov_1.600649	1	1667	1047	1667	100	64.9442	35.7	22.5
GC1003827_G04_NODE_5894_length_1666_cov_4.688759	1	1666	490	1651	99.0996	37.5114	35.2	50.8
GC1003827_G04_NODE_5895_length_1666_cov_4.150097	1	1666	1012	1666	100	58.0282	34.7	25.1
GC1003827_G04_NODE_5896_length_1666_cov_2.735543	1	1666	287	1666	100	22.8175	35.3	58.7
GC1003827_G04_NODE_5897_length_1666_cov_2.479532	1	1666	190	1665	99.94	16.4712	35.4	59.6
GC1003827_G04_NODE_5898_length_1666_cov_0.939571	1	1666	79	1666	100	6.9952	35.6	60
GC1003827_G04_NODE_5899_length_1665_cov_6.797789	1	1665	853	1665	100	61.5988	35.6	54.9
GC1003827_G04_NODE_5900_length_1665_cov_6.555267	1	1665	552	1665	100	47.4258	35.5	59.6
GC1003827_G04_NODE_5901_length_1665_cov_6.369311	1	1665	656	1665	100	53.3285	35.4	58.9
GC1003827_G04_NODE_5902_length_1665_cov_5.196359	1	1665	795	1665	100	52.7622	34.9	40.7
GC1003827_G04_NODE_5903_length_1665_cov_4.243173	1	1665	425	1665	100	35.9477	35.6	59.7
GC1003827_G04_NODE_5904_length_1665_cov_3.062419	1	1665	242	1665	100	21.3117	35.7	60
GC1003827_G04_NODE_5905_length_1664_cov_15.199089	1	1664	1739	1664	100	143.997	35.2	57.7
GC1003827_G04_NODE_5906_length_1664_cov_9.226415	1	1664	853	1664	100	68.6659	35.3	53.5
GC1003827_G04_NODE_5907_length_1664_cov_4.469746	1	1664	543	1664	100	37.0643	34.9	39.9
GC1003827_G04_NODE_5908_length_1664_cov_3.957059	1	1664	1076	1664	100	58.9044	34.6	23.3
GC1003827_G04_NODE_5909_length_1664_cov_3.567339	1	1664	290	1664	100	25.2452	35.2	59.8
GC1003827_G04_NODE_5910_length_1664_cov_3.471698	1	1664	425	1664	100	28.6298	35.1	40.8
GC1003827_G04_NODE_5911_length_1664_cov_1.510085	1	1664	161	1664	100	12.9405	35.4	57.7
GC1003827_G04_NODE_5912_length_1664_cov_1.219909	1	1664	799	1664	100	36.902	33.9	12.4
GC1003827_G04_NODE_5913_length_1663_cov_17.571615	1	1663	1576	1662	99.9399	132.409	35.4	59.1
GC1003827_G04_NODE_5914_length_1663_cov_8.024089	1	1663	660	1663	100	55.8094	35.5	56.6
GC1003827_G04_NODE_5915_length_1663_cov_5.586589	1	1663	515	1663	100	43.1732	35.7	56.7
GC1003827_G04_NODE_5916_length_1663_cov_3.669922	1	1663	338	1663	100	27.1894	35.6	53.5
GC1003827_G04_NODE_5917_length_1663_cov_2.931641	1	1663	243	1663	100	21.3181	35.3	59.4
GC1003827_G04_NODE_5918_length_1662_cov_10.884691	1	1662	953	1659	99.8195	81.2684	35.4	59.3
GC1003827_G04_NODE_5919_length_1662_cov_10.050814	1	1662	880	1660	99.8797	74.5193	35.6	58.7
GC1003827_G04_NODE_5920_length_1662_cov_6.312704	1	1662	2965	1662	100	195.037	34.2	21
GC1003827_G04_NODE_5921_length_1662_cov_5.583062	1	1662	564	1662	100	46.6859	35.5	59.1
GC1003827_G04_NODE_5922_length_1662_cov_3.418893	1	1662	270	1662	100	23.127	35.4	59.4
GC1003827_G04_NODE_5923_length_1662_cov_2.528339	1	1662	374	1662	100	23.5162	34.9	39.4
GC1003827_G04_NODE_5924_length_1662_cov_2.081433	1	1662	378	1662	100	22.216	35.2	35.3
GC1003827_G04_NODE_5925_length_1662_cov_1.304235	1	1662	103	1662	100	8.94164	35.7	59.2
GC1003827_G04_NODE_5926_length_1661_cov_7.426336	1	1661	563	1661	100	50.1042	35.5	60
GC1003827_G04_NODE_5927_length_1661_cov_5.930900	1	1661	550	1661	100	45.404	35.3	59.5
GC1003827_G04_NODE_5928_length_1661_cov_5.284876	1	1661	476	1661	100	40.0734	35.3	59
GC1003827_G04_NODE_5929_length_1661_cov_2.231421	1	1661	169	1659	99.8796	14.8561	35.3	59.6
GC1003827_G04_NODE_5930_length_1661_cov_1.771838	1	1661	280	1651	99.398	16.8603	35	34.1
GC1003827_G04_NODE_5931_length_1661_cov_1.499348	1	1661	146	1661	100	11.8019	34.9	58.8
GC1003827_G04_NODE_5932_length_1661_cov_1.236636	1	1661	684	1661	100	35.8477	35.4	24.2
GC1003827_G04_NODE_5933_length_1661_cov_1.164276	1	1661	102	1660	99.9398	8.20048	35.6	56.3
GC1003827_G04_NODE_5934_length_1660_cov_12.829093	1	1660	1606	1660	100	123.366	35.4	47
GC1003827_G04_NODE_5935_length_1660_cov_6.362035	1	1660	850	1660	100	68.9572	34.3	56.2
GC1003827_G04_NODE_5936_length_1660_cov_3.820613	1	1660	323	1660	100	27.888	35.5	59.7
GC1003827_G04_NODE_5937_length_1660_cov_3.268754	1	1660	294	1660	100	24.5705	35.4	58.3
GC1003827_G04_NODE_5938_length_1660_cov_1.909980	1	1660	495	1660	100	26.0211	34.4	22.9
GC1003827_G04_NODE_5939_length_1660_cov_1.890411	1	1660	184	1660	100	15.1608	35.5	56
GC1003827_G04_NODE_5940_length_1660_cov_1.414220	1	1660	128	1660	100	10.5072	35.3	55.5
GC1003827_G04_NODE_5941_length_1659_cov_5.804830	1	1659	494	1659	100	42.4045	35.4	59.5
GC1003827_G04_NODE_5942_length_1659_cov_4.373368	1	1659	370	1659	100	31.5811	35.4	58.6
GC1003827_G04_NODE_5943_length_1659_cov_3.592689	1	1659	288	1659	100	25.3617	35.1	59.1
GC1003827_G04_NODE_5944_length_1659_cov_3.526110	1	1659	297	1659	100	25.7818	35.3	59.6
GC1003827_G04_NODE_5945_length_1659_cov_3.434073	1	1659	289	1659	100	24.5901	35.5	59.4
GC1003827_G04_NODE_5946_length_1658_cov_11.152188	1	1658	1029	1658	100	86.2545	35.3	57.5
GC1003827_G04_NODE_5947_length_1658_cov_5.239713	1	1658	526	1658	100	43.8534	35.4	58.5
GC1003827_G04_NODE_5948_length_1658_cov_4.677335	1	1658	382	1658	100	33.4113	35	59.4
GC1003827_G04_NODE_5949_length_1658_cov_4.344219	1	1658	350	1658	100	30.9077	35.4	59.9
GC1003827_G04_NODE_5950_length_1658_cov_3.189419	1	1658	266	1658	100	22.8245	35.4	59
GC1003827_G04_NODE_5951_length_1658_cov_3.003919	1	1658	284	1658	100	23.5338	35.7	57
GC1003827_G04_NODE_5952_length_1658_cov_2.239713	1	1658	240	1658	100	19.3613	35.6	59
GC1003827_G04_NODE_5953_length_1657_cov_8.443137	1	1657	759	1657	100	64.9004	35.5	59.2
GC1003827_G04_NODE_5954_length_1657_cov_7.291503	1	1657	581	1657	100	51.1907	35.3	59.8
GC1003827_G04_NODE_5955_length_1657_cov_4.694118	1	1657	420	1657	100	35.7133	35.3	58.9
GC1003827_G04_NODE_5956_length_1657_cov_3.501961	1	1657	1220	1657	100	66.6651	34.1	20.1
GC1003827_G04_NODE_5957_length_1657_cov_1.503268	1	1657	580	1657	100	26.2637	34.2	19.9
GC1003827_G04_NODE_5958_length_1657_cov_0.750980	1	1657	174	1657	100	9.34098	35.2	51.7
GC1003827_G04_NODE_5959_length_1656_cov_8.698496	1	1656	1361	1656	100	103.088	34.9	53.5
GC1003827_G04_NODE_5960_length_1656_cov_7.543492	1	1656	666	1656	100	54.0984	35.3	54.7
GC1003827_G04_NODE_5961_length_1656_cov_7.133421	1	1656	28926	1652	99.7585	869.016	32.5	6.47
GC1003827_G04_NODE_5962_length_1656_cov_4.926750	1	1656	401	1656	100	35.1178	35.5	59.9
GC1003827_G04_NODE_5963_length_1656_cov_4.615435	1	1656	389	1656	100	33.997	35.4	59.7
GC1003827_G04_NODE_5964_length_1656_cov_3.117724	1	1656	263	1656	100	22.9167	35.7	59.4
GC1003827_G04_NODE_5965_length_1656_cov_1.921517	1	1656	627	1656	100	27.3086	34.8	18.1
GC1003827_G04_NODE_5966_length_1656_cov_1.298234	1	1656	208	1656	100	11.6202	34.2	28.7
GC1003827_G04_NODE_5967_length_1655_cov_7.979058	1	1655	720	1655	100	61.1885	35.5	59
GC1003827_G04_NODE_5968_length_1655_cov_7.253272	1	1655	685	1655	100	58.7795	35.3	59.5
GC1003827_G04_NODE_5969_length_1655_cov_6.514398	1	1655	533	1653	99.8792	47.319	35.1	59.9
GC1003827_G04_NODE_5970_length_1655_cov_6.200262	1	1655	2581	1655	100	141.572	33.8	20
GC1003827_G04_NODE_5971_length_1655_cov_4.499346	1	1655	424	1655	100	36.1215	35.3	59.5
GC1003827_G04_NODE_5972_length_1655_cov_3.181937	1	1655	271	1655	100	23.1637	35.8	58.4
GC1003827_G04_NODE_5973_length_1655_cov_3.021597	1	1655	258	1653	99.8792	22.5341	35.5	59.8
GC1003827_G04_NODE_5974_length_1655_cov_2.644634	1	1655	305	1655	100	23.3837	35.1	56.2
GC1003827_G04_NODE_5975_length_1655_cov_1.205497	1	1655	93	1655	100	8.14622	35.6	60
GC1003827_G04_NODE_5976_length_1655_cov_1.035340	1	1655	128	1655	100	8.65982	34.7	42.5
GC1003827_G04_NODE_5977_length_1654_cov_13.440733	1	1654	1368	1654	100	114.027	35.4	59.2
GC1003827_G04_NODE_5978_length_1654_cov_7.561231	1	1654	625	1654	100	54.7836	35.2	59.8
GC1003827_G04_NODE_5979_length_1654_cov_7.219384	1	1654	619	1654	100	53.4958	35.6	59.5
GC1003827_G04_NODE_5980_length_1654_cov_6.937787	1	1654	544	1654	100	47.8954	35.4	59.7
GC1003827_G04_NODE_5981_length_1654_cov_6.519319	1	1654	514	1654	100	45.0423	35.6	59.6
GC1003827_G04_NODE_5982_length_1654_cov_1.795678	1	1654	157	1654	100	13.6167	35.8	58.8
GC1003827_G04_NODE_5983_length_1654_cov_1.243615	1	1654	105	1654	100	8.89238	35.4	58.5
GC1003827_G04_NODE_5984_length_1653_cov_15.146134	1	1653	1405	1653	100	117.886	35.5	59.2
GC1003827_G04_NODE_5985_length_1653_cov_14.530799	1	1653	1418	1653	100	118.517	35.5	54.7
GC1003827_G04_NODE_5986_length_1653_cov_12.568152	1	1653	1167	1653	100	97.6782	35.6	57.4
GC1003827_G04_NODE_5987_length_1653_cov_6.640236	1	1653	674	1652	99.9395	55.4434	35.2	58
GC1003827_G04_NODE_5988_length_1653_cov_2.982307	1	1653	686	1653	100	44.5336	35.5	46.6
GC1003827_G04_NODE_5989_length_1653_cov_2.615990	1	1653	5707	1653	100	305.315	33.5	14.5
GC1003827_G04_NODE_5990_length_1653_cov_2.337484	1	1653	196	1653	100	17.0732	35.1	59.9
GC1003827_G04_NODE_5991_length_1652_cov_15.201967	1	1652	1334	1652	100	114.717	35.5	59.4
GC1003827_G04_NODE_5992_length_1652_cov_6.670164	1	1652	610	1652	100	52.2228	35.7	58.9
GC1003827_G04_NODE_5993_length_1652_cov_2.946230	1	1652	451	1652	100	28.8916	35.1	38.1
GC1003827_G04_NODE_5994_length_1651_cov_12.450131	1	1651	1088	1651	100	92.6045	35.5	58.8
GC1003827_G04_NODE_5995_length_1651_cov_6.958661	1	1651	594	1650	99.9394	50.8988	35.4	59.3
GC1003827_G04_NODE_5996_length_1651_cov_5.867454	1	1651	476	1651	100	41.0315	35.3	59.5
GC1003827_G04_NODE_5997_length_1651_cov_4.409449	1	1651	383	1651	100	33.4985	35.3	59.7
GC1003827_G04_NODE_5998_length_1651_cov_1.912730	1	1651	208	1651	100	17.8371	35.4	59.2
GC1003827_G04_NODE_5999_length_1651_cov_1.760499	1	1651	182	1651	100	14.9213	35.5	58.1
